time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-17T05:16:02.390Z,35.6166667,-117.4193333,3.9,2.74,ml,26,88,0.04048,0.13,ci,ci37349724,2021-09-02T23:49:35.135Z,"17km SSW of Trona, CA",earthquake,0.21,0.35,0.158,6,reviewed,ci,ci
2019-07-17T03:08:29.010Z,35.6848333,-117.5331667,8.81,2.66,ml,56,29,0.04898,0.13,ci,ci38585215,2021-09-16T19:06:39.540Z,"15km ENE of Ridgecrest, CA",earthquake,0.12,0.24,0.104,25,reviewed,ci,ci
2019-07-17T01:47:24.790Z,35.6238333,-117.4753333,8.25,3.11,ml,57,29,0.0217,0.14,ci,ci38584855,2021-09-23T18:11:31.520Z,"17km SSW of Searles Valley, CA",earthquake,0.13,0.2,0.133,95,reviewed,ci,ci
2019-07-17T00:53:16.160Z,35.621,-117.435,7.6,3.32,ml,66,31,0.04094,0.13,ci,ci38584607,2021-09-23T19:30:51.450Z,"16km S of Searles Valley, CA",earthquake,0.11,0.21,0.129,286,reviewed,ci,ci
2019-07-16T22:38:43.160Z,35.7746667,-117.5861667,3.27,2.66,ml,56,35,0.04201,0.15,ci,ci38583991,2021-08-24T20:50:16.750Z,"16km W of Searles Valley, CA",earthquake,0.11,0.21,0.14,25,reviewed,ci,ci
2019-07-16T20:17:51.590Z,35.5505,-117.429,3.15,2.57,ml,39,44,0.02689,0.15,ci,ci37421765,2021-08-25T23:51:11.228Z,"24km ESE of Ridgecrest, CA",earthquake,0.13,0.17,0.18,16,reviewed,ci,ci
2019-07-16T20:15:59.020Z,35.6776667,-117.5155,7.59,3.54,mlr,32,48,0.04453,0.15,ci,ci37421757,2021-09-01T22:11:59.407Z,"14km SW of Searles Valley, CA",earthquake,0.18,0.4,0.082,7,reviewed,ci,ci
2019-07-16T19:01:00.810Z,35.6801667,-117.5391667,5.74,2.51,ml,53,38,0.04986,0.12,ci,ci38582951,2021-08-20T23:43:16.000Z,"14km ENE of Ridgecrest, CA",earthquake,0.12,0.29,0.115,25,reviewed,ci,ci
2019-07-16T18:36:26.710Z,35.7383333,-117.5586667,8.69,2.71,ml,55,45,0.0192,0.13,ci,ci38582815,2021-08-25T19:35:11.450Z,"14km WSW of Searles Valley, CA",earthquake,0.11,0.27,0.146,25,reviewed,ci,ci
2019-07-16T13:16:50.200Z,35.6586667,-117.4731667,4.57,3.2,ml,73,30,0.01363,0.13,ci,ci38580911,2021-09-01T21:47:39.840Z,"14km SSW of Searles Valley, CA",earthquake,0.09,0.19,0.166,110,reviewed,ci,ci
2019-07-16T13:16:17.400Z,35.6343333,-117.4293333,4.4,2.61,ml,47,63,0.03106,0.12,ci,ci38580903,2021-08-24T19:39:48.185Z,"15km S of Searles Valley, CA",earthquake,0.12,0.21,0.13,25,reviewed,ci,ci
2019-07-16T10:57:49.910Z,35.5728333,-117.4428333,4.11,2.6,ml,54,35,0.01994,0.14,ci,ci38580143,2021-08-24T17:54:39.990Z,"22km ESE of Ridgecrest, CA",earthquake,0.13,0.25,0.17,25,reviewed,ci,ci
2019-07-16T10:52:32.650Z,35.599,-117.3718333,5.49,3.48,mlr,68,26,0.04451,0.15,ci,ci38580111,2021-09-01T22:05:17.000Z,"18km S of Trona, CA",earthquake,0.12,0.29,0.162,147,reviewed,ci,ci
2019-07-16T08:42:27.970Z,35.5463333,-117.3836667,5.06,2.66,ml,54,42,0.02644,0.14,ci,ci38579535,2021-08-24T20:28:05.400Z,"24km S of Trona, CA",earthquake,0.14,0.23,0.108,25,reviewed,ci,ci
2019-07-16T08:39:46.970Z,35.5858333,-117.6145,7.9,2.62,ml,50,34,0.0517,0.13,ci,ci38579511,2021-08-24T19:28:31.650Z,"7km SE of Ridgecrest, CA",earthquake,0.11,0.36,0.113,25,reviewed,ci,ci
2019-07-16T07:51:09.780Z,35.6768333,-117.537,9.85,2.89,ml,62,29,0.05361,0.13,ci,ci38579271,2021-09-01T19:34:08.600Z,"14km ENE of Ridgecrest, CA",earthquake,0.1,0.2,0.118,23,reviewed,ci,ci
2019-07-16T03:35:48.790Z,35.6626667,-117.4516667,10.28,2.8,ml,53,35,0.02292,0.14,ci,ci38578079,2021-09-01T18:57:24.820Z,"12km SSW of Searles Valley, CA",earthquake,0.14,0.21,0.197,25,reviewed,ci,ci
2019-07-16T02:47:05.040Z,35.6323333,-117.432,4.99,3.8,mw,80,36,0.03341,0.14,ci,ci38577831,2021-09-01T22:20:58.290Z,"15km S of Searles Valley, CA",earthquake,0.09,0.15,,6,reviewed,ci,ci
2019-07-15T21:29:53.010Z,35.6785,-117.506,9.21,3.69,mw,84,23,0.04024,0.16,ci,ci38576311,2021-08-20T21:57:40.550Z,"14km SW of Searles Valley, CA",earthquake,0.1,0.19,,6,reviewed,ci,ci
2019-07-15T21:13:55.750Z,35.6723333,-117.5233333,8.2,3.22,ml,74,19,0.04587,0.13,ci,ci38576223,2021-08-20T21:46:18.870Z,"15km ENE of Ridgecrest, CA",earthquake,0.09,0.19,0.181,118,reviewed,ci,ci
2019-07-15T16:06:10.410Z,35.7425,-117.5091667,3.58,2.88,ml,53,51,0.05484,0.13,ci,ci38574551,2021-08-20T20:18:08.410Z,"10km WSW of Searles Valley, CA",earthquake,0.11,0.41,0.154,25,reviewed,ci,ci
2019-07-15T15:43:36.550Z,35.6701667,-117.4141667,8.43,3.61,mw,85,25,0.009239,0.15,ci,ci38574407,2021-08-20T21:53:30.570Z,"11km S of Searles Valley, CA",earthquake,0.1,0.21,,6,reviewed,ci,ci
2019-07-15T10:29:10.390Z,35.6848333,-117.4798333,8.16,2.87,ml,55,36,0.03929,0.13,ci,ci38572735,2021-08-20T19:30:23.300Z,"12km SW of Searles Valley, CA",earthquake,0.12,0.27,0.174,25,reviewed,ci,ci
2019-07-15T08:10:58.510Z,35.6716667,-117.5078333,9.95,2.67,ml,53,36,0.03589,0.13,ci,ci38571887,2021-08-19T20:10:36.250Z,"14km SW of Searles Valley, CA",earthquake,0.12,0.22,0.189,25,reviewed,ci,ci
2019-07-15T04:55:56.370Z,35.6176667,-117.6001667,8.81,3.07,ml,75,22,0.02568,0.14,ci,ci38570919,2021-08-20T20:49:55.660Z,"7km E of Ridgecrest, CA",earthquake,0.09,0.24,0.161,193,reviewed,ci,ci
2019-07-15T04:14:38.890Z,35.7245,-117.528,9.97,2.66,ml,51,54,0.03578,0.14,ci,ci38570711,2021-08-18T21:34:51.440Z,"12km WSW of Searles Valley, CA",earthquake,0.15,0.27,0.118,25,reviewed,ci,ci
2019-07-15T03:12:42.280Z,35.6305,-117.434,4.4,2.5,ml,46,55,0.03555,0.12,ci,ci38570351,2021-08-18T17:16:54.840Z,"16km S of Searles Valley, CA",earthquake,0.13,0.22,0.17,25,reviewed,ci,ci
2019-07-15T02:54:39.630Z,35.6643333,-117.5035,9.22,3.64,mw,77,31,0.02825,0.14,ci,ci38570271,2021-08-20T21:55:35.390Z,"15km SW of Searles Valley, CA",earthquake,0.1,0.17,,4,reviewed,ci,ci
2019-07-15T00:16:18.060Z,35.6928333,-117.5501667,4.01,2.55,ml,52,41,0.0344,0.15,ci,ci38569463,2021-08-18T17:33:01.600Z,"14km NE of Ridgecrest, CA",earthquake,0.14,0.3,0.137,25,reviewed,ci,ci
2019-07-14T22:38:05.780Z,35.5941667,-117.3811667,6.13,3.4,ml,58,29,0.007018,0.14,ci,ci38569055,2021-08-17T23:58:23.740Z,"19km S of Trona, CA",earthquake,0.13,0.23,0.164,124,reviewed,ci,ci
2019-07-14T22:22:28.830Z,35.6145,-117.4646667,2.89,2.93,ml,53,46,0.02723,0.13,ci,ci38568991,2021-08-17T21:32:37.930Z,"18km SSW of Searles Valley, CA",earthquake,0.11,0.14,0.105,26,reviewed,ci,ci
2019-07-14T22:01:49.000Z,35.6243333,-117.4333333,2.08,2.59,ml,18,111,0.04145,0.12,ci,ci37479421,2021-08-17T00:00:15.383Z,"16km S of Searles Valley, CA",earthquake,0.21,0.18,0.133,23,reviewed,ci,ci
2019-07-14T22:01:46.130Z,35.621,-117.438,7.35,2.55,ml,43,51,0.03967,0.29,ci,ci38568903,2021-08-16T23:30:37.300Z,"17km S of Searles Valley, CA",earthquake,0.34,31.61,0.181,9,reviewed,ci,ci
2019-07-14T20:37:06.640Z,35.7641667,-117.579,6.27,3.14,ml,64,37,0.04208,0.13,ci,ci38568471,2021-08-17T22:10:23.230Z,"16km W of Searles Valley, CA",earthquake,0.1,0.31,0.153,188,reviewed,ci,ci
2019-07-14T14:00:17.240Z,35.5935,-117.3865,6.59,3.05,ml,80,23,0.008854,0.14,ci,ci38566311,2021-08-17T21:46:52.490Z,"19km S of Trona, CA",earthquake,0.1,0.19,0.167,205,reviewed,ci,ci
2019-07-14T12:27:03.880Z,35.6603333,-117.4903333,2.68,3.1,ml,79,21,0.01807,0.13,ci,ci38565791,2021-08-17T22:00:06.440Z,"14km SSW of Searles Valley, CA",earthquake,0.09,0.12,0.127,153,reviewed,ci,ci
2019-07-14T11:13:23.910Z,35.6536667,-117.4931667,8.49,2.56,ml,51,35,0.01507,0.13,ci,ci38565471,2021-08-17T00:12:56.510Z,"15km SSW of Searles Valley, CA",earthquake,0.13,0.24,0.136,25,reviewed,ci,ci
2019-07-14T08:13:58.960Z,35.6831667,-117.5136667,9.11,2.69,ml,56,42,0.0477,0.12,ci,ci38564551,2021-08-17T18:30:49.750Z,"14km SW of Searles Valley, CA",earthquake,0.13,0.25,0.189,25,reviewed,ci,ci
2019-07-14T05:35:40.060Z,35.6281667,-117.434,3.51,2.63,ml,23,82,0.03782,0.15,ci,ci37479469,2021-08-17T18:59:19.496Z,"16km S of Searles Valley, CA",earthquake,0.22,0.5,0.16,6,reviewed,ci,ci
2019-07-14T05:35:33.140Z,35.6256667,-117.4346667,3.87,2.7,ml,49,53,0.04018,0.12,ci,ci38563879,2021-08-17T19:01:12.950Z,"16km S of Searles Valley, CA",earthquake,0.13,0.25,0.174,25,reviewed,ci,ci
2019-07-14T03:48:50.420Z,35.6005,-117.432,2.62,2.73,ml,48,38,0.02665,0.14,ci,ci38563263,2021-08-17T20:25:48.860Z,"19km S of Searles Valley, CA",earthquake,0.13,0.16,0.166,26,reviewed,ci,ci
2019-07-13T23:11:51.280Z,35.5855,-117.358,4.73,2.79,ml,58,35,0.02449,0.16,ci,ci38561879,2021-12-01T21:34:27.660Z,"20km S of Trona, CA",earthquake,0.14,0.26,0.159,25,reviewed,ci,ci
2019-07-13T22:58:40.480Z,35.6865,-117.5435,5.39,3.49,mlr,85,25,0.04263,0.14,ci,ci38561839,2020-04-02T21:35:13.400Z,"14km ENE of Ridgecrest, CA",earthquake,0.09,0.24,0.169,178,reviewed,ci,ci
2019-07-13T22:05:12.400Z,35.5243333,-117.38,8.43,3.08,ml,68,22,0.01263,0.15,ci,ci38561631,2020-04-02T21:21:08.120Z,"27km S of Trona, CA",earthquake,0.12,0.23,0.15,142,reviewed,ci,ci
2019-07-13T20:41:00.260Z,35.6733333,-117.5646667,7.18,2.55,ml,52,35,0.03963,0.11,ci,ci38561247,2021-08-10T19:22:52.490Z,"12km ENE of Ridgecrest, CA",earthquake,0.11,0.2,0.199,26,reviewed,ci,ci
2019-07-13T19:06:15.510Z,35.6941667,-117.535,9.21,3.34,ml,89,29,0.04118,0.15,ci,ci38560831,2022-08-08T14:58:27.953Z,"14km SW of Searles Valley, CA",earthquake,0.08,0.18,0.136,281,reviewed,ci,ci
2019-07-13T18:25:08.410Z,35.7095,-117.5911667,7.48,2.79,ml,53,38,0.01539,0.13,ci,ci38560639,2021-08-11T18:10:49.857Z,"12km NE of Ridgecrest, CA",earthquake,0.14,0.29,0.171,24,reviewed,ci,ci
2019-07-13T15:35:32.180Z,35.5985,-117.4316667,7.62,2.83,ml,55,35,0.02472,0.13,ci,ci38559615,2021-08-11T18:56:03.760Z,"19km S of Searles Valley, CA",earthquake,0.13,0.24,0.174,25,reviewed,ci,ci
2019-07-13T14:54:30.430Z,35.6083333,-117.4166667,8.67,3.2,ml,76,25,0.02984,0.14,ci,ci38559367,2022-08-08T14:57:48.950Z,"18km S of Trona, CA",earthquake,0.1,0.18,0.157,265,reviewed,ci,ci
2019-07-13T14:21:54.350Z,35.6638333,-117.4748333,2.85,2.53,ml,56,35,0.01843,0.12,ci,ci38559191,2021-08-10T19:47:10.180Z,"13km SSW of Searles Valley, CA",earthquake,0.12,0.15,0.125,24,reviewed,ci,ci
2019-07-13T11:45:20.980Z,35.6348333,-117.429,4.72,3.16,ml,82,25,0.03053,0.14,ci,ci38558295,2022-06-16T17:46:17.986Z,"15km S of Searles Valley, CA",earthquake,0.09,0.15,0.154,147,reviewed,ci,ci
2019-07-13T10:26:12.970Z,35.5998333,-117.4083333,8.55,2.6,ml,46,67,0.02224,0.12,ci,ci38557903,2021-08-11T18:29:29.676Z,"18km S of Trona, CA",earthquake,0.15,0.24,0.106,11,reviewed,ci,ci
2019-07-13T07:40:04.070Z,35.6531667,-117.5443333,7.38,2.55,ml,54,35,0.03704,0.12,ci,ci38556607,2021-08-11T00:19:18.960Z,"12km ENE of Ridgecrest, CA",earthquake,0.11,0.27,0.162,25,reviewed,ci,ci
2019-07-13T06:12:17.340Z,35.668,-117.4785,8.26,2.94,ml,78,21,0.02246,0.13,ci,ci38555951,2020-04-02T00:12:38.150Z,"13km SSW of Searles Valley, CA",earthquake,0.09,0.19,0.137,122,reviewed,ci,ci
2019-07-13T04:03:09.600Z,35.6925,-117.5308333,9.73,2.72,ml,56,45,0.0448,0.14,ci,ci38555079,2021-08-16T20:32:03.220Z,"14km SW of Searles Valley, CA",earthquake,0.13,0.25,0.156,26,reviewed,ci,ci
2019-07-13T02:47:44.240Z,35.6626667,-117.54,9.18,2.8,ml,52,37,0.04696,0.12,ci,ci38554623,2022-08-08T14:55:39.297Z,"13km ENE of Ridgecrest, CA",earthquake,0.12,0.23,0.101,25,reviewed,ci,ci
2019-07-13T02:06:22.660Z,35.7218333,-117.5601667,10.74,2.52,ml,54,44,0.009564,0.15,ci,ci38554295,2021-08-10T18:33:16.640Z,"15km WSW of Searles Valley, CA",earthquake,0.14,0.25,0.125,26,reviewed,ci,ci
2019-07-13T01:16:52.480Z,35.7518333,-117.5673333,8.8,3.28,ml,78,42,0.0296,0.14,ci,ci38553919,2020-04-01T23:58:31.830Z,"15km W of Searles Valley, CA",earthquake,0.09,0.21,0.155,270,reviewed,ci,ci
2019-07-13T00:36:16.700Z,35.7603333,-117.5886667,4.2,2.66,ml,49,37,0.01354,0.14,ci,ci37471037,2021-08-16T20:30:57.790Z,"17km W of Searles Valley, CA",earthquake,0.13,0.28,0.155,154,reviewed,ci,ci
2019-07-12T23:33:09.450Z,35.6328333,-117.5483333,5.95,2.5,ml,55,27,0.02006,0.12,ci,ci38553303,2021-08-11T21:05:19.240Z,"12km E of Ridgecrest, CA",earthquake,0.11,0.26,0.172,26,reviewed,ci,ci
2019-07-12T23:23:38.830Z,35.6855,-117.5218333,8.04,3.18,ml,75,27,0.05376,0.14,ci,ci38553255,2021-08-16T19:58:02.440Z,"14km SW of Searles Valley, CA",earthquake,0.09,0.22,0.164,249,reviewed,ci,ci
2019-07-12T18:02:01.970Z,35.5728333,-117.3563333,3.32,2.6,ml,55,47,0.03477,0.15,ci,ci38551111,2021-08-12T18:46:00.670Z,"21km S of Trona, CA",earthquake,0.14,0.19,0.147,25,reviewed,ci,ci
2019-07-12T16:42:41.650Z,35.7161667,-117.5596667,6.56,2.71,ml,50,49,0.01174,0.13,ci,ci38550319,2021-08-12T20:47:09.090Z,"15km NE of Ridgecrest, CA",earthquake,0.13,0.28,0.146,24,reviewed,ci,ci
2019-07-12T16:17:22.850Z,35.5278333,-117.4875,7.14,2.75,ml,52,40,0.06207,0.14,ci,ci38550119,2021-08-12T20:56:14.910Z,"20km ESE of Ridgecrest, CA",earthquake,0.14,0.3,0.136,25,reviewed,ci,ci
2019-07-12T13:13:33.960Z,35.6298333,-117.5965,9.34,2.69,ml,21,54,0.02363,0.12,ci,ci38548319,2021-08-12T21:52:38.369Z,"7km E of Ridgecrest, CA",earthquake,0.28,0.58,0.21,5,reviewed,ci,ci
2019-07-12T13:13:19.220Z,35.6383333,-117.5845,10.39,2.86,ml,41,34,0.02053,0.11,ci,ci38548311,2021-08-16T18:49:35.925Z,"8km ENE of Ridgecrest, CA",earthquake,0.13,0.25,0.192,15,reviewed,ci,ci
2019-07-12T13:12:44.260Z,35.6303333,-117.5861667,9.26,2.96,ml,23,68,0.01617,0.15,ci,ci37266380,2021-08-16T19:24:51.713Z,"8km E of Ridgecrest, CA",earthquake,0.31,0.58,0.307,2,reviewed,ci,ci
2019-07-12T13:12:22.020Z,35.6391667,-117.5825,9.8,3.22,ml,21,40,0.02027,0.15,ci,ci37266372,2021-08-16T19:51:53.328Z,"9km ENE of Ridgecrest, CA",earthquake,0.28,0.58,0.098,2,reviewed,ci,ci
2019-07-12T13:12:11.930Z,35.629,-117.597,9.43,3.49,mlr,25,47,0.02376,0.13,ci,ci37266364,2021-08-16T20:13:46.469Z,"7km E of Ridgecrest, CA",earthquake,0.22,0.46,0.134,4,reviewed,ci,ci
2019-07-12T13:11:37.990Z,35.6368333,-117.5861667,9.48,4.9,mw,103,16,0.02027,0.16,ci,ci38548295,2021-08-16T20:18:35.990Z,"8km ENE of Ridgecrest, CA",earthquake,0.09,0.18,,6,reviewed,ci,ci
2019-07-12T11:02:09.010Z,35.7036667,-117.5463333,4.52,2.91,ml,55,46,0.02797,0.14,ci,ci38546663,2021-08-12T22:23:04.240Z,"15km WSW of Searles Valley, CA",earthquake,0.13,0.27,0.128,24,reviewed,ci,ci
2019-07-12T09:27:56.980Z,35.6635,-117.4666667,10.26,2.77,ml,58,29,0.02005,0.14,ci,ci38545455,2021-08-12T21:30:39.350Z,"13km SSW of Searles Valley, CA",earthquake,0.14,0.21,0.179,25,reviewed,ci,ci
2019-07-12T07:56:25.620Z,35.7085,-117.5268333,10.38,2.74,ml,38,68,0.03921,0.12,ci,ci38544319,2021-08-12T21:40:45.766Z,"13km WSW of Searles Valley, CA",earthquake,0.14,0.26,0.127,25,reviewed,ci,ci
2019-07-12T07:56:02.970Z,35.5485,-117.3745,4.81,3.03,ml,75,27,0.02487,0.15,ci,ci38544311,2021-08-16T19:31:41.580Z,"24km S of Trona, CA",earthquake,0.11,0.18,0.141,26,reviewed,ci,ci
2019-07-12T07:37:19.120Z,35.6758333,-117.528,9.54,2.52,ml,51,38,0.051,0.13,ci,ci37344940,2021-08-11T19:39:30.337Z,"15km ENE of Ridgecrest, CA",earthquake,0.14,0.26,0.154,151,reviewed,ci,ci
2019-07-12T06:49:05.390Z,35.6188333,-117.419,6.5,2.76,ml,51,53,0.03554,0.16,ci,ci38543543,2021-08-12T21:03:20.030Z,"17km SSW of Trona, CA",earthquake,0.18,0.3,0.155,25,reviewed,ci,ci
2019-07-12T04:30:14.530Z,35.6961667,-117.5245,8.16,2.94,ml,73,32,0.04662,0.14,ci,ci38541847,2021-08-16T19:02:16.290Z,"14km SW of Searles Valley, CA",earthquake,0.1,0.22,0.151,104,reviewed,ci,ci
2019-07-12T02:24:38.620Z,35.6853333,-117.5475,5.15,2.51,ml,47,39,0.04198,0.11,ci,ci38540687,2021-08-11T20:04:48.594Z,"14km ENE of Ridgecrest, CA",earthquake,0.12,0.19,0.086,23,reviewed,ci,ci
2019-07-11T23:51:08.980Z,35.5396667,-117.3863333,5.02,3.46,ml,83,26,0.02306,0.14,ci,ci38539031,2021-12-10T18:39:53.690Z,"25km S of Trona, CA",earthquake,0.09,0.16,0.151,237,reviewed,ci,ci
2019-07-11T21:42:35.360Z,35.7468333,-117.449,29.59,2.67,ml,10,158,0.0841,0.16,ci,ci38537671,2019-07-13T01:39:23.738Z,"5km WSW of Searles Valley, CA",earthquake,1.16,0.57,0.338,15,automatic,ci,ci
2019-07-11T21:36:39.480Z,35.7281667,-117.5471667,8.09,2.67,ml,46,55,0.02093,0.11,ci,ci38537591,2021-12-10T18:32:29.150Z,"14km WSW of Searles Valley, CA",earthquake,0.13,0.29,0.145,26,reviewed,ci,ci
2019-07-11T18:13:01.350Z,35.7581667,-117.3565,0.27,2.54,ml,9,191,0.1778,0.22,ci,ci38535543,2019-07-11T18:16:53.457Z,"2km ESE of Trona, CA",earthquake,1.58,31.61,0.286,4,automatic,ci,ci
2019-07-11T16:41:08.500Z,35.7033333,-117.5061667,2.48,3.53,mw,84,23,0.05678,0.15,ci,ci38534735,2022-08-08T14:53:25.343Z,"12km SW of Searles Valley, CA",earthquake,0.09,0.13,,4,reviewed,ci,ci
2019-07-11T14:47:59.430Z,35.5858333,-117.3558333,4.77,2.52,ml,47,36,0.02567,0.15,ci,ci38533759,2021-12-09T22:02:45.600Z,"20km S of Trona, CA",earthquake,0.17,0.28,0.162,25,reviewed,ci,ci
2019-07-11T12:07:56.160Z,35.5428333,-117.3835,5.22,2.59,ml,54,51,0.02362,0.15,ci,ci38532399,2021-12-09T23:52:04.616Z,"25km S of Trona, CA",earthquake,0.13,0.22,0.157,19,reviewed,ci,ci
2019-07-11T11:37:33.840Z,35.6203333,-117.4231667,4.38,2.84,ml,43,53,0.03924,0.12,ci,ci38532095,2021-12-09T16:23:09.279Z,"16km S of Searles Valley, CA",earthquake,0.13,0.21,0.169,39,reviewed,ci,ci
2019-07-11T11:36:16.600Z,35.618,-117.4206667,4.76,3.53,mw,69,26,0.03634,0.16,ci,ci38532079,2021-12-08T23:07:45.957Z,"17km SSW of Trona, CA",earthquake,0.11,0.15,,6,reviewed,ci,ci
2019-07-11T11:16:43.240Z,35.7101667,-117.4965,4.94,2.77,ml,60,53,0.06256,0.15,ci,ci38531895,2021-12-08T20:03:08.850Z,"10km SW of Searles Valley, CA",earthquake,0.11,0.22,0.169,23,reviewed,ci,ci
2019-07-11T07:55:56.460Z,35.6603333,-117.4666667,5.62,3.37,ml,77,22,0.01727,0.14,ci,ci38530047,2021-12-08T23:40:57.240Z,"13km SSW of Searles Valley, CA",earthquake,0.09,0.24,0.121,171,reviewed,ci,ci
2019-07-11T07:32:22.400Z,35.6691667,-117.51,5.97,2.58,ml,58,33,0.03541,0.14,ci,ci38529847,2021-12-10T15:36:27.050Z,"14km SW of Searles Valley, CA",earthquake,0.12,0.3,0.133,25,reviewed,ci,ci
2019-07-11T07:28:07.380Z,35.6095,-117.4646667,9.41,2.87,ml,47,43,0.02304,0.12,ci,ci38529815,2021-12-09T16:21:15.293Z,"18km SSW of Searles Valley, CA",earthquake,0.14,0.22,0.168,25,reviewed,ci,ci
2019-07-11T05:42:37.500Z,35.6431667,-117.4865,8.68,2.69,ml,52,40,0.007614,0.13,ci,ci38528791,2021-12-09T20:16:27.400Z,"16km SSW of Searles Valley, CA",earthquake,0.12,0.22,0.118,24,reviewed,ci,ci
2019-07-11T04:32:13.230Z,35.6771667,-117.5543333,7.74,2.51,ml,48,38,0.0447,0.12,ci,ci38528047,2021-12-09T21:44:54.590Z,"13km ENE of Ridgecrest, CA",earthquake,0.13,0.27,0.149,25,reviewed,ci,ci
2019-07-11T00:10:54.850Z,35.5736667,-117.5191667,9.97,2.54,ml,55,26,0.04817,0.14,ci,ci38525167,2021-12-10T18:22:47.980Z,"15km ESE of Ridgecrest, CA",earthquake,0.11,0.23,0.158,26,reviewed,ci,ci
2019-07-10T23:58:59.200Z,35.6723333,-117.4891667,4.36,3.62,mw,90,21,0.02838,0.13,ci,ci38525047,2021-12-08T22:34:41.890Z,"13km SW of Searles Valley, CA",earthquake,0.08,0.16,,4,reviewed,ci,ci
2019-07-10T23:48:43.270Z,35.6181667,-117.4398333,6.8,3.29,ml,77,24,0.03648,0.14,ci,ci38524935,2021-12-08T23:46:03.800Z,"17km S of Searles Valley, CA",earthquake,0.1,0.18,0.158,289,reviewed,ci,ci
2019-07-10T23:34:13.690Z,35.6738333,-117.5196667,9.45,2.61,ml,35,55,0.04442,0.1,ci,ci38524823,2020-03-26T20:19:57.530Z,"15km SW of Searles Valley, CA",earthquake,0.14,0.26,0.258,27,reviewed,ci,ci
2019-07-10T23:16:39.460Z,35.7206667,-117.5381667,8.3,2.66,ml,43,55,0.0275,0.12,ci,ci38524615,2021-12-09T00:55:36.230Z,"13km WSW of Searles Valley, CA",earthquake,0.14,0.28,0.144,25,reviewed,ci,ci
2019-07-10T22:21:56.120Z,35.669,-117.416,8.92,2.59,ml,46,70,0.007355,0.19,ci,ci38523999,2021-12-10T23:23:19.675Z,"11km S of Searles Valley, CA",earthquake,0.2,0.4,0.149,25,reviewed,ci,ci
2019-07-10T21:40:58.420Z,35.5731667,-117.5211667,10.09,3.09,ml,70,24,0.04987,0.14,ci,ci38523567,2021-12-09T15:52:19.490Z,"15km ESE of Ridgecrest, CA",earthquake,0.1,0.2,0.202,114,reviewed,ci,ci
2019-07-10T20:39:45.480Z,35.6146667,-117.4661667,2.34,2.88,ml,50,26,0.02829,0.14,ci,ci38523023,2021-12-09T16:20:03.890Z,"18km SSW of Searles Valley, CA",earthquake,0.13,0.2,0.166,25,reviewed,ci,ci
2019-07-10T20:10:41.830Z,35.6478333,-117.5048333,3.51,2.68,ml,17,54,0.05834,0.11,ci,ci37421061,2021-12-09T21:02:54.635Z,"16km E of Ridgecrest, CA",earthquake,0.18,0.74,0.14,3,reviewed,ci,ci
2019-07-10T20:09:51.950Z,35.6646667,-117.5248333,9.19,4.17,mw,84,18,0.05577,0.17,ci,ci38522647,2021-12-08T21:47:27.300Z,"14km ENE of Ridgecrest, CA",earthquake,0.12,0.25,,4,reviewed,ci,ci
2019-07-10T17:46:15.810Z,35.6385,-117.4425,8.1,2.76,ml,51,59,0.03067,0.14,ci,ci38521087,2021-12-08T21:19:37.317Z,"15km SSW of Searles Valley, CA",earthquake,0.12,0.27,0.179,27,reviewed,ci,ci
2019-07-10T16:52:00.660Z,35.6771667,-117.557,7.12,2.8,ml,53,34,0.04278,0.14,ci,ci38520447,2021-12-01T21:41:51.250Z,"12km ENE of Ridgecrest, CA",earthquake,0.11,0.21,0.164,25,reviewed,ci,ci
2019-07-10T15:52:32.250Z,35.563,-117.3605,9,2.82,ml,50,67,0.03811,0.14,ci,ci38519839,2021-12-01T20:29:58.420Z,"22km S of Trona, CA",earthquake,0.13,0.29,0.186,23,reviewed,ci,ci
2019-07-10T15:09:24.600Z,35.6698333,-117.513,8.75,3.21,ml,72,20,0.06605,0.13,ci,ci38519287,2021-12-01T22:27:34.050Z,"15km SW of Searles Valley, CA",earthquake,0.09,0.2,0.129,117,reviewed,ci,ci
2019-07-10T13:38:57.360Z,35.7668333,-117.5573333,9.9,3.26,ml,74,44,0.03465,0.15,ci,ci38518287,2021-12-01T22:09:19.570Z,"14km W of Searles Valley, CA",earthquake,0.1,0.19,0.111,25,reviewed,ci,ci
2019-07-10T13:23:09.190Z,35.643,-117.4868333,3.86,3.43,ml,67,29,0.05597,0.13,ci,ci38518087,2021-12-01T21:49:06.865Z,"16km SSW of Searles Valley, CA",earthquake,0.09,0.25,0.18,141,reviewed,ci,ci
2019-07-10T13:02:18.690Z,35.7235,-117.5323333,9.29,3.2,ml,70,44,0.03221,0.13,ci,ci38517847,2022-08-08T14:50:38.818Z,"13km WSW of Searles Valley, CA",earthquake,0.09,0.18,0.164,77,reviewed,ci,ci
2019-07-10T11:28:54.320Z,35.603,-117.3821667,2.69,2.51,ml,14,147,0.06727,0.19,ci,ci38516823,2019-07-10T11:32:44.399Z,"18km S of Trona, CA",earthquake,0.4,0.47,0.126,8,automatic,ci,ci
